"SUM_YRMTH","CZN_CD","COCT_CD","TRFFCVLM","SPD_AVG","PASNG_RUNTM_MINS","NMLT_CSCNT","REVISN_CSCNT","PSTM_STDV","PASNG_TM_CHANGE_CFFCN","MAX_PASNG_TM_MINS","MEDIAN_PASNG_TM_MINS","MINM_PASNG_TM_MINS","F15T85_PASNG_RUNTM_QNTL","LAST_CHANGE_DAYHMINSEC","ST_ND_NM","ST_ND_GPS_LAT","ST_ND_GPS_LONG","END_ND_NM","END_ND_GPS_LAT","END_ND_GPS_LONG"
"202307","1040CZE030","1","474006","90.77","79","66382","44","2.02","0.03","84","78","76","5","20230801083101","서부산TG","35.156691","128.947064","가락IC","35.165139","128.896716"
"202307","1040CZS040","1","1074400","91.69","219","89268","12","9.77","0.04","241","218","203","26","20230801083101","서부산IC","35.156004","128.951651","가락IC","35.165139","128.896716"
"202307","0100CZS290","1","862501","90.07","114","87695","1585","7.23","0.06","128","116","102","18","20230801083101","덕천IC","35.214906","129.008186","대저JC","35.219301","128.974349"
"202307","0100CZE285","1","868050","95.42","120","89263","0","6.26","0.05","136","120","112","16","20230801083101","북부산TG","35.221307","128.940883","대저JC","35.219301","128.974349"
"202307","0550CZS020","1","-1","0.00","-1","0","0","0.00","0.00","0","0","0","0","20230801083101","초정IC","35.233765","128.980207","대저JC","35.219301","128.974349"
"202307","0010CZS010","1","854338","88.26","74","85400","1012","1.87","0.02","79","73","71","5","20230801083101","영락IC","35.273493","129.108684","구서IC","35.246178","129.092822"
"202307","0100CZE290","1","795479","78.10","131","89100","180","7.78","0.05","144","132","117","18","20230801083101","대저JC","35.219301","128.974349","덕천IC","35.214906","129.008186"
"202307","1040CZE040","1","905126","95.98","209","89268","12","9.85","0.04","231","209","193","26","20230801083101","가락IC","35.165139","128.896716","서부산IC","35.156004","128.951651"
"202307","0010CZS090","1","782329","98.66","379","89245","31","12.94","0.03","411","381","356","38","20230801083101","건천IC","35.843725","129.085261","경주IC","35.807377","129.184893"
"202307","0010CZE085","1","716132","102.00","390","89267","13","14.38","0.03","425","395","366","41","20230801083101","활천IC","","","경주IC","35.807377","129.184893"
