"SUM_YRMTH","CZN_CD","COCT_CD","TRFFCVLM","SPD_AVG","PASNG_RUNTM_MINS","NMLT_CSCNT","REVISN_CSCNT","PSTM_STDV","PASNG_TM_CHANGE_CFFCN","MAX_PASNG_TM_MINS","MEDIAN_PASNG_TM_MINS","MINM_PASNG_TM_MINS","F15T85_PASNG_RUNTM_QNTL","LAST_CHANGE_DAYHMINSEC","ST_ND_NM","ST_ND_GPS_LAT","ST_ND_GPS_LONG","END_ND_NM","END_ND_GPS_LAT","END_ND_GPS_LONG"
"202412","0150CZS150","1","531739","101.29","221","89241","0","5.61","0.02","229","222","209","14","20250101083224","동서천JC","36.058328","126.772442","군산IC","36.009107","126.799508"
"202412","0150CZS160","1","275715","101.41","319","32244","152","8.99","0.02","343","319","299","30","20250101083224","서천IC","36.098956","126.689189","동서천JC","36.058328","126.772442"
"202412","0150CZS170","1","344076","98.81","433","58134","21","9.26","0.02","452","433","415","25","20250101083224","춘장대IC","36.167864","126.601513","서천IC","36.098956","126.689189"
"202412","0150CZS180","1","-1","0.00","-1","0","0","0.00","0.00","0","0","0","0","20250101083224","무창포IC","36.238846","126.561240","춘장대IC","36.167864","126.601513"
"202412","0150CZS190","1","328848","100.46","429","47795","14","10.36","0.02","449","430","408","28","20250101083224","대천IC","36.333220","126.575147","무창포IC","36.238846","126.561240"
"202412","0150CZS200","1","329154","104.24","681","52978","18","16.69","0.02","711","683","641","49","20250101083224","광천IC","36.498248","126.585146","대천IC","36.333220","126.575147"
"202412","0150CZS220","1","441672","106.67","461","88657","11","11.77","0.02","479","466","437","29","20250101083224","해미IC","36.712085","126.562422","홍성IC","36.592158","126.560116"
"202412","0150CZS230","1","444201","99.84","386","89253","14","8.24","0.02","398","386","369","20","20250101083224","서산IC","36.806738","126.571499","해미IC","36.712085","126.562422"
"202412","0150CZS240","1","664539","96.40","245","12020","4","6.46","0.02","255","247","230","17","20250101083224","당진JC","36.851018","126.618518","서산IC","36.806738","126.571499"
"202412","0150CZS250","1","872030","102.55","328","78774","0","9.79","0.02","345","330","309","25","20250101083224","당진IC","36.892471","126.706619","당진JC","36.851018","126.618518"
"202412","0150CZS260","1","998833","94.13","308","89180","100","9.49","0.03","333","308","291","29","20250101083224","송악IC","36.934002","126.780016","당진IC","36.892471","126.706619"
"202412","0150CZS270","1","925428","91.81","129","23908","4","186.42","0.94","554","131","119","304","20250101083224","서평택IC","36.998078","126.869107","포승JC","",""
"202412","0150CZS280","1","1611324","92.41","254","89268","12","8.92","0.03","268","254","234","23","20250101083224","서평택JC","37.054260","126.888639","서평택IC","36.998078","126.869107"
"202412","0150CZS290","1","1330534","110.41","254","88523","10","9.54","0.03","269","255","232","25","20250101083224","발안IC","37.123711","126.882317","서평택JC","37.054260","126.888639"
"202412","0150CZS300","1","-1","0.00","-1","0","0","0.00","0.00","0","0","0","0","20250101083224","팔탄JC","37.190958","126.872251","발안IC","37.123711","126.882317"
"202412","0150CZS310","1","-1","0.00","-1","0","0","0.00","0.00","0","0","0","0","20250101083224","매송IC","37.278437","126.897540","비봉IC","37.243197","126.882228"
"202412","0150CZS320","1","1451128","93.83","196","57381","0","8.84","0.04","214","195","180","23","20250101083224","안산JC","37.344081","126.860519","팔곡JC","37.298879","126.885767"
"202412","0150CZS340","1","-1","0.00","-1","0","0","0.00","0.00","0","0","0","0","20250101083224","조남JC","37.368742","126.869038","서서울TG","37.356793","126.863877"
"202412","0150CZS350","1","1354460","90.92","125","89219","36","1.88","0.01","127","125","121","4","20250101083224","목감IC","37.396578","126.871527","조남JC","37.368742","126.869038"
"202412","0150CZS360","1","1166109","88.03","47","51171","58","1.60","0.05","49","47","43","4","20250101083224","광명역IC","37.404130","126.879416","목감IC","37.396578","126.871527"
"202412","0150CZS370","1","1539764","97.51","98","89214","0","2.04","0.02","104","98","95","6","20250101083224","일직JC","37.423819","126.894869","광명역IC","37.404130","126.879416"
"202412","0150CZS380","1","1924211","87.46","172","0","0","7.20","0.04","193","172","161","22","20250101083224","금천IC","37.460138","126.890802","일직JC","37.423819","126.894869"
"202412","0160CZE010","1","574581","91.73","470","87619","88","9.89","0.02","489","470","455","23","20250101083224","언양JC","35.566603","129.129980","울산JCT","35.557342","129.250924"
"202412","0160CZS010","1","563743","92.48","467","87619","88","14.10","0.03","509","469","447","43","20250101083224","울산JCT","35.557342","129.250924","언양JC","35.566603","129.129980"
"202412","0170CZE010","1","995089","92.43","101","8849","0","2.54","0.02","107","101","95","8","20250101083224","오성IC","36.999640","127.004111","평택JC","37.024982","126.985034"
"202412","0170CZE020","1","1075121","94.23","104","8847","0","3.40","0.03","114","104","98","11","20250101083224","평택JC","37.024982","126.985034","어연IC","37.054606","126.986075"
"202412","0170CZE030","1","1164325","88.73","43","8849","0","2.17","0.05","48","42","39","6","20250101083224","어연IC","37.054606","126.986075","북평택TG","37.063835","126.991562"
"202412","0170CZE040","1","1226841","89.19","296","8850","0","21.79","0.07","349","295","260","62","20250101083224","북평택TG","37.063835","126.991562","향남IC","37.127544","126.999731"
"202412","0170CZE050","1","1046527","89.74","214","8847","0","12.46","0.05","244","216","185","41","20250101083224","향남IC","37.127544","126.999731","서오산JC","37.176483","126.998353"
"202412","0170CZE060","1","997117","92.86","105","8901","0","4.76","0.04","115","105","97","12","20250101083224","서오산JC","37.176483","126.998353","정남IC","37.183186","126.972736"
"202412","0170CZE070","1","1618497","70.18","60","8901","0","3.15","0.05","68","60","55","9","20250101083224","정남IC","37.183186","126.972736","화성JC","37.196425","126.964015"
