"SUM_YRMTH","CZN_CD","COCT_CD","TRFFCVLM","SPD_AVG","PASNG_RUNTM_MINS","NMLT_CSCNT","REVISN_CSCNT","PSTM_STDV","PASNG_TM_CHANGE_CFFCN","MAX_PASNG_TM_MINS","MEDIAN_PASNG_TM_MINS","MINM_PASNG_TM_MINS","F15T85_PASNG_RUNTM_QNTL","LAST_CHANGE_DAYHMINSEC","ST_ND_NM","ST_ND_GPS_LAT","ST_ND_GPS_LONG","END_ND_NM","END_ND_GPS_LAT","END_ND_GPS_LONG"
"202305","1040CZE030","1","112797","90.92","79","14385","14","1.97","0.11","83","78","77","4","20230601083115","서부산TG","35.156691","128.947064","가락IC","35.165139","128.896716"
"202305","1040CZS040","1","1151609","90.61","221","88837","54","7.86","0.03","240","221","207","23","20230601083115","서부산IC","35.156004","128.951651","가락IC","35.165139","128.896716"
"202305","0100CZS290","1","930511","87.65","117","87842","864","5.67","0.04","131","115","103","19","20230601083115","덕천IC","35.214906","129.008186","대저JC","35.219301","128.974349"
"202305","0100CZE285","1","924811","94.08","122","88826","54","7.60","0.06","140","120","112","19","20230601083115","북부산TG","35.221307","128.940883","대저JC","35.219301","128.974349"
"202305","0550CZS020","1","-1","0.00","-1","0","0","0.00","0.00","0","0","0","0","20230601083115","초정IC","35.233765","128.980207","대저JC","35.219301","128.974349"
"202305","0010CZS010","1","898670","88.18","74","87183","1094","2.09","0.02","80","73","72","5","20230601083115","영락IC","35.273493","129.108684","구서IC","35.246178","129.092822"
"202305","0100CZE290","1","861415","77.95","132","88551","155","6.93","0.05","145","133","115","21","20230601083115","대저JC","35.219301","128.974349","덕천IC","35.214906","129.008186"
"202305","1040CZE040","1","988210","96.39","208","88837","54","10.98","0.05","244","205","195","34","20230601083115","가락IC","35.165139","128.896716","서부산IC","35.156004","128.951651"
"202305","0010CZS090","1","838922","98.20","381","88840","52","10.12","0.02","396","384","357","27","20230601083115","건천IC","35.843725","129.085261","경주IC","35.807377","129.184893"
"202305","0010CZE085","1","754370","102.01","390","88837","54","12.17","0.03","408","395","365","30","20230601083115","활천IC","","","경주IC","35.807377","129.184893"
"202305","0010CZS100","1","895441","93.86","467","88840","50","9.69","0.02","480","468","444","25","20230601083115","영천JC","","","건천IC","35.843725","129.085261"
"202305","0010CZE090","1","846435","98.21","381","88840","52","11.54","0.03","404","383","358","32","20230601083115","경주IC","35.807377","129.184893","건천IC","35.843725","129.085261"
"202305","0010CZS130","1","1279077","96.64","152","88570","20","4.11","0.02","158","153","142","11","20230601083115","도동JC","35.912552","128.662699","동대구JC","35.886186","128.693814"
"202305","0010CZE120","1","1112492","91.33","364","88834","57","6.74","0.01","374","367","349","17","20230601083115","경산IC","35.876890","128.789802","동대구JC","35.886186","128.693814"
"202305","0552CZE120","1","1053052","88.50","101","8816","0","2.82","0.02","106","101","95","7","20230601083115","동대구IC","35.864978","128.686229","동대구JC","35.886186","128.693814"
"202305","0550CZE130","1","674012","96.88","180","88839","54","5.11","0.02","194","180","170","16","20230601083115","금호JC","35.892622","128.525227","칠곡IC","35.935239","128.535347"
"202305","0550CZS140","1","608979","99.87","187","87678","51","3.86","0.02","196","188","179","11","20230601083115","동명동호IC","","","칠곡IC","35.935239","128.535347"
"202305","0010CZS150","1","2253281","91.47","215","86928","52","6.35","0.02","227","215","201","18","20230601083115","금호JC","35.892622","128.525227","북대구IC","35.909533","128.583284"
"202305","0010CZE140","1","1984238","96.71","285","88837","52","7.55","0.02","301","286","268","23","20230601083115","도동JC","35.912552","128.662699","북대구IC","35.909533","128.583284"
"202305","0550CZS130","1","694438","95.35","183","88839","54","3.67","0.02","192","183","176","11","20230601083115","칠곡IC","35.935239","128.535347","금호JC","35.892622","128.525227"
"202305","0010CZE150","1","2256019","92.94","212","86973","52","7.08","0.03","230","212","197","23","20230601083115","북대구IC","35.909533","128.583284","금호JC","35.892622","128.525227"
"202305","4510CZE080","1","742446","83.46","49","88836","56","1.54","0.03","52","48","46","4","20230601083115","서대구TG","35.879705","128.529925","금호JC","35.892622","128.525227"
"202305","0010CZS160","1","1884461","95.01","153","0","0","2.97","0.01","158","153","146","8","20230601083115","칠곡JC","","","금호JC","35.892622","128.525227"
"202305","4510CZS040","1","1607529","95.58","97","88491","0","3.14","0.03","105","98","91","9","20230601083115","유천 하이패스IC","","","화원옥포IC","35.801066","128.483013"
"202305","4510CZE020","1","786032","93.05","112","88817","74","2.77","0.02","117","112","106","7","20230601083115","달성IC","35.768897","128.474407","옥포JC","35.791730","128.463921"
"202305","0120CZE230","1","645559","97.51","354","71420","1283","6.66","0.01","369","355","342","18","20230601083115","고령JC","35.757729","128.372588","옥포JC","35.791730","128.463921"
"202305","4510CZS020","1","816688","90.05","115","88832","59","4.24","0.03","128","116","107","14","20230601083115","옥포JC","35.791730","128.463921","달성IC","35.768897","128.474407"
"202305","4510CZE015","1","656507","91.95","364","88770","58","12.30","0.03","405","365","343","43","20230601083115","북현풍 하이패스 IC","","","달성IC","35.768897","128.474407"
"202305","0010CZE130","1","1272188","92.79","158","88587","26","3.34","0.02","164","159","151","9","20230601083115","동대구JC","35.886186","128.693814","도동JC","35.912552","128.662699"
"202305","0010CZS140","1","2023032","93.04","297","88838","52","9.15","0.03","327","298","276","35","20230601083115","북대구IC","35.909533","128.583284","도동JC","35.912552","128.662699"
