"SUM_YRMTH","CZN_CD","COCT_CD","TRFFCVLM","SPD_AVG","PASNG_RUNTM_MINS","NMLT_CSCNT","REVISN_CSCNT","PSTM_STDV","PASNG_TM_CHANGE_CFFCN","MAX_PASNG_TM_MINS","MEDIAN_PASNG_TM_MINS","MINM_PASNG_TM_MINS","F15T85_PASNG_RUNTM_QNTL","LAST_CHANGE_DAYHMINSEC","ST_ND_NM","ST_ND_GPS_LAT","ST_ND_GPS_LONG","END_ND_NM","END_ND_GPS_LAT","END_ND_GPS_LONG"
"202406","0150CZS150","1","525413","98.84","226","86396","4","6.96","0.03","246","225","213","23","20240701083016","동서천JC","36.058328","126.772442","군산IC","36.009107","126.799508"
"202406","0150CZS160","1","338681","102.45","315","50112","40","14.81","0.04","348","315","293","38","20240701083016","서천IC","36.098956","126.689189","동서천JC","36.058328","126.772442"
"202406","0150CZS170","1","443869","100.57","426","86367","2","10.02","0.02","450","427","409","28","20240701083016","춘장대IC","36.167864","126.601513","서천IC","36.098956","126.689189"
"202406","0150CZS180","1","-1","0.00","-1","0","0","0.00","0.00","0","0","0","0","20240701083016","무창포IC","36.238846","126.561240","춘장대IC","36.167864","126.601513"
"202406","0150CZS190","1","431414","102.06","422","86398","0","12.56","0.02","443","425","399","30","20240701083016","대천IC","36.333220","126.575147","무창포IC","36.238846","126.561240"
"202406","0150CZS200","1","443403","104.36","680","86396","2","27.32","0.04","734","683","632","71","20240701083016","광천IC","36.498248","126.585146","대천IC","36.333220","126.575147"
"202406","0150CZS220","1","563199","107.68","457","85430","216","10.55","0.02","476","459","432","30","20240701083016","해미IC","36.712085","126.562422","홍성IC","36.592158","126.560116"
"202406","0150CZS230","1","587552","101.12","381","86389","2","9.55","0.02","404","383","361","30","20240701083016","서산IC","36.806738","126.571499","해미IC","36.712085","126.562422"
"202406","0150CZS240","1","783452","95.47","248","85625","4","11.58","0.04","282","247","227","38","20240701083016","당진JC","36.851018","126.618518","서산IC","36.806738","126.571499"
"202406","0150CZS250","1","1039537","101.39","332","77882","0","11.29","0.03","361","334","307","37","20240701083016","당진IC","36.892471","126.706619","당진JC","36.851018","126.618518"
"202406","0150CZS260","1","1257144","93.47","310","86343","57","9.19","0.02","341","310","293","33","20240701083016","송악IC","36.934002","126.780016","당진IC","36.892471","126.706619"
"202406","0150CZS270","1","1506135","88.80","512","86253","21","32.89","0.06","600","502","460","98","20240701083016","서평택IC","36.998078","126.869107","송악IC","36.934002","126.780016"
"202406","0150CZS280","1","1725799","96.27","244","86400","0","17.33","0.07","293","241","219","51","20240701083016","서평택JC","37.054260","126.888639","서평택IC","36.998078","126.869107"
"202406","0150CZS290","1","1424740","102.45","274","86400","0","10.44","0.03","304","276","253","35","20240701083016","발안IC","37.123711","126.882317","서평택JC","37.054260","126.888639"
"202406","0150CZS300","1","1907795","94.27","300","460","7","19.39","0.06","350","300","265","59","20240701083016","팔탄JC","37.190958","126.872251","발안IC","37.123711","126.882317"
"202406","0150CZS310","1","1656377","95.75","151","81003","0","6.73","0.04","163","152","138","17","20240701083016","매송IC","37.278437","126.897540","비봉IC","37.243197","126.882228"
"202406","0150CZS320","1","1492062","88.70","207","0","0","15.02","0.07","243","209","180","44","20240701083016","안산JC","37.344081","126.860519","팔곡JC","37.298879","126.885767"
"202406","0150CZS340","1","-1","0.00","-1","0","0","0.00","0.00","0","0","0","0","20240701083016","조남JC","37.368742","126.869038","서서울TG","37.356793","126.863877"
"202406","0150CZS350","1","1365818","91.88","123","86351","20","1.83","0.01","128","123","119","6","20240701083016","목감IC","37.396578","126.871527","조남JC","37.368742","126.869038"
"202406","0150CZS360","1","2069646","83.64","49","86376","24","1.73","0.03","54","49","46","5","20240701083016","광명역IC","37.404130","126.879416","목감IC","37.396578","126.871527"
"202406","0150CZS370","1","1539483","95.40","100","86377","0","2.79","0.02","107","99","97","7","20240701083016","일직JC","37.423819","126.894869","광명역IC","37.404130","126.879416"
"202406","0150CZS380","1","1947268","87.19","173","0","0","5.99","0.03","189","172","163","18","20240701083016","금천IC","37.460138","126.890802","일직JC","37.423819","126.894869"
"202406","0160CZE010","1","559130","91.71","471","86399","1","5.85","0.01","478","473","457","14","20240701083016","언양JC","35.566603","129.129980","울산JCT","35.557342","129.250924"
"202406","0160CZS010","1","565994","93.28","463","86399","1","10.13","0.02","476","466","440","25","20240701083016","울산JCT","35.557342","129.250924","언양JC","35.566603","129.129980"
"202406","0170CZE010","1","704190","93.42","100","8026","0","3.50","0.03","110","99","95","10","20240701083016","오성IC","36.999640","127.004111","평택JC","37.024982","126.985034"
"202406","0170CZE020","1","768908","96.15","102","8020","0","3.24","0.03","110","102","97","9","20240701083016","평택JC","37.024982","126.985034","어연IC","37.054606","126.986075"
"202406","0170CZE030","1","845379","90.21","42","8021","0","2.24","0.05","47","41","39","5","20240701083016","어연IC","37.054606","126.986075","북평택TG","37.063835","126.991562"
"202406","0170CZE040","1","855721","91.90","287","8024","0","24.79","0.08","352","288","253","69","20240701083016","북평택TG","37.063835","126.991562","향남IC","37.127544","126.999731"
"202406","0170CZE050","1","775957","91.09","211","8021","0","15.21","0.07","253","209","187","46","20240701083016","향남IC","37.127544","126.999731","서오산JC","37.176483","126.998353"
"202406","0170CZE060","1","1064522","57.17","171","8499","0","16.90","0.09","220","166","158","43","20240701083016","서오산JC","37.176483","126.998353","정남IC","37.183186","126.972736"
