"SUM_YRMTH","CZN_CD","COCT_CD","TRFFCVLM","SPD_AVG","PASNG_RUNTM_MINS","NMLT_CSCNT","REVISN_CSCNT","PSTM_STDV","PASNG_TM_CHANGE_CFFCN","MAX_PASNG_TM_MINS","MEDIAN_PASNG_TM_MINS","MINM_PASNG_TM_MINS","F15T85_PASNG_RUNTM_QNTL","LAST_CHANGE_DAYHMINSEC","ST_ND_NM","ST_ND_GPS_LAT","ST_ND_GPS_LONG","END_ND_NM","END_ND_GPS_LAT","END_ND_GPS_LONG"
"202408","0150CZS150","1","587476","99.34","225","88972","11","6.81","0.03","242","224","214","19","20240901083016","동서천JC","36.058328","126.772442","군산IC","36.009107","126.799508"
"202408","0150CZS160","1","397069","105.33","307","81197","18","11.22","0.03","327","308","292","24","20240901083016","서천IC","36.098956","126.689189","동서천JC","36.058328","126.772442"
"202408","0150CZS170","1","494793","100.44","426","88164","13","8.84","0.02","444","427","414","21","20240901083016","춘장대IC","36.167864","126.601513","서천IC","36.098956","126.689189"
"202408","0150CZS180","1","-1","0.00","-1","0","0","0.00","0.00","0","0","0","0","20240901083016","무창포IC","36.238846","126.561240","춘장대IC","36.167864","126.601513"
"202408","0150CZS190","1","474466","102.53","420","88976","10","12.19","0.02","446","423","402","30","20240901083016","대천IC","36.333220","126.575147","무창포IC","36.238846","126.561240"
"202408","0150CZS200","1","497485","105.74","671","88972","11","19.14","0.02","719","672","638","56","20240901083016","광천IC","36.498248","126.585146","대천IC","36.333220","126.575147"
"202408","0150CZS220","1","639624","106.42","462","87373","24","30.08","0.06","552","454","428","86","20240901083016","해미IC","36.712085","126.562422","홍성IC","36.592158","126.560116"
"202408","0150CZS230","1","648272","99.60","387","88957","12","22.49","0.05","463","383","364","69","20240901083016","서산IC","36.806738","126.571499","해미IC","36.712085","126.562422"
"202408","0150CZS240","1","907282","95.70","247","25501","12","7.50","0.03","262","248","229","23","20240901083016","당진JC","36.851018","126.618518","서산IC","36.806738","126.571499"
"202408","0150CZS250","1","1144414","101.99","330","69502","9","10.40","0.03","350","331","306","30","20240901083016","당진IC","36.892471","126.706619","당진JC","36.851018","126.618518"
"202408","0150CZS260","1","1293501","93.38","311","88920","65","9.70","0.03","342","310","295","32","20240901083016","송악IC","36.934002","126.780016","당진IC","36.892471","126.706619"
"202408","0150CZS270","1","1538033","86.82","524","88893","12","32.43","0.06","600","524","463","95","20240901083016","서평택IC","36.998078","126.869107","송악IC","36.934002","126.780016"
"202408","0150CZS280","1","1784145","95.39","246","89278","2","17.71","0.07","309","244","220","62","20240901083016","서평택JC","37.054260","126.888639","서평택IC","36.998078","126.869107"
"202408","0150CZS290","1","1522163","108.39","259","88801","2","11.10","0.04","289","259","238","35","20240901083016","발안IC","37.123711","126.882317","서평택JC","37.054260","126.888639"
"202408","0150CZS300","1","-1","0.00","-1","0","0","0.00","0.00","0","0","0","0","20240901083016","팔탄JC","37.190958","126.872251","발안IC","37.123711","126.882317"
"202408","0150CZS310","1","1584148","94.57","153","74491","0","6.75","0.04","164","155","140","16","20240901083016","매송IC","37.278437","126.897540","비봉IC","37.243197","126.882228"
"202408","0150CZS320","1","1336251","95.47","193","0","0","12.23","0.06","226","194","174","36","20240901083016","안산JC","37.344081","126.860519","팔곡JC","37.298879","126.885767"
"202408","0150CZS340","1","-1","0.00","-1","0","0","0.00","0.00","0","0","0","0","20240901083016","조남JC","37.368742","126.869038","서서울TG","37.356793","126.863877"
"202408","0150CZS350","1","1398291","92.14","123","89209","25","1.68","0.01","128","123","120","5","20240901083016","목감IC","37.396578","126.871527","조남JC","37.368742","126.869038"
"202408","0150CZS360","1","2050759","85.19","48","86127","72","0.90","0.01","50","48","46","2","20240901083016","광명역IC","37.404130","126.879416","목감IC","37.396578","126.871527"
"202408","0150CZS370","1","1566590","95.58","100","89244","0","1.87","0.01","108","100","97","7","20240901083016","일직JC","37.423819","126.894869","광명역IC","37.404130","126.879416"
"202408","0150CZS380","1","1989261","87.79","172","0","0","5.18","0.03","193","172","164","20","20240901083016","금천IC","37.460138","126.890802","일직JC","37.423819","126.894869"
"202408","0160CZE010","1","606236","91.61","471","88971","13","8.22","0.01","490","472","457","23","20240901083016","언양JC","35.566603","129.129980","울산JCT","35.557342","129.250924"
"202408","0160CZS010","1","601316","93.10","463","88971","13","12.11","0.02","491","467","444","32","20240901083016","울산JCT","35.557342","129.250924","언양JC","35.566603","129.129980"
