"SUM_YRMTH","CZN_CD","COCT_CD","TRFFCVLM","SPD_AVG","PASNG_RUNTM_MINS","NMLT_CSCNT","REVISN_CSCNT","PSTM_STDV","PASNG_TM_CHANGE_CFFCN","MAX_PASNG_TM_MINS","MEDIAN_PASNG_TM_MINS","MINM_PASNG_TM_MINS","F15T85_PASNG_RUNTM_QNTL","LAST_CHANGE_DAYHMINSEC","ST_ND_NM","ST_ND_GPS_LAT","ST_ND_GPS_LONG","END_ND_NM","END_ND_GPS_LAT","END_ND_GPS_LONG"
"202202","1040CZE030","1","-1","0.00","-1","0","0","0.00","0.00","0","0","0","0","20220301083059","서부산TG","35.156691","128.947064","가락IC","35.165139","128.896716"
"202202","1040CZS040","1","1066243","94.63","212","74886","5623","4.72","0.02","218","214","202","11","20220301083059","서부산IC","35.156004","128.951651","가락IC","35.165139","128.896716"
"202202","0100CZS290","1","827904","89.95","114","75253","5387","2.19","0.01","118","114","109","6","20220301083059","덕천IC","35.214906","129.008186","대저JC","35.219301","128.974349"
"202202","0100CZE285","1","784461","100.23","114","75468","5171","2.68","0.02","124","115","110","9","20220301083059","북부산TG","35.221307","128.940883","대저JC","35.219301","128.974349"
"202202","0550CZS020","1","-1","0.00","-1","0","0","0.00","0.00","0","0","0","0","20220301083059","초정IC","35.233765","128.980207","대저JC","35.219301","128.974349"
"202202","0010CZS010","1","908859","86.41","75","75069","5569","1.28","0.01","79","75","73","4","20220301083059","영락IC","35.273493","129.108684","구서IC","35.246178","129.092822"
"202202","0100CZE290","1","796134","84.40","121","75346","5294","5.63","0.04","135","123","112","16","20220301083059","대저JC","35.219301","128.974349","덕천IC","35.214906","129.008186"
"202202","1040CZE040","1","963626","100.45","199","74885","5624","6.46","0.03","213","201","189","16","20220301083059","가락IC","35.165139","128.896716","서부산IC","35.156004","128.951651"
"202202","0010CZS090","1","650819","98.70","379","80626","14","11.78","0.03","395","383","359","25","20220301083059","건천IC","35.843725","129.085261","경주IC","35.807377","129.184893"
"202202","0010CZE085","1","626576","102.27","389","75512","5128","14.62","0.03","408","393","362","32","20220301083059","활천IC","","","경주IC","35.807377","129.184893"
"202202","0010CZS100","1","671941","94.42","464","80626","14","11.11","0.02","479","467","444","24","20220301083059","영천JC","","","건천IC","35.843725","129.085261"
"202202","0010CZE090","1","675394","97.20","385","80626","14","14.98","0.03","405","388","357","33","20220301083059","경주IC","35.807377","129.184893","건천IC","35.843725","129.085261"
"202202","0010CZS130","1","1113203","97.17","151","80290","0","5.29","0.03","157","153","142","10","20220301083059","도동JC","35.912552","128.662699","동대구JC","35.886186","128.693814"
"202202","0010CZE120","1","862013","90.05","370","80622","18","9.39","0.02","382","373","350","22","20220301083059","경산IC","35.876890","128.789802","동대구JC","35.886186","128.693814"
"202202","0552CZE120","1","864441","88.75","101","8021","0","3.45","0.03","105","102","93","8","20220301083059","동대구IC","35.864978","128.686229","동대구JC","35.886186","128.693814"
