"SUM_YRMTH","CZN_CD","COCT_CD","TRFFCVLM","SPD_AVG","PASNG_RUNTM_MINS","NMLT_CSCNT","REVISN_CSCNT","PSTM_STDV","PASNG_TM_CHANGE_CFFCN","MAX_PASNG_TM_MINS","MEDIAN_PASNG_TM_MINS","MINM_PASNG_TM_MINS","F15T85_PASNG_RUNTM_QNTL","LAST_CHANGE_DAYHMINSEC","ST_ND_NM","ST_ND_GPS_LAT","ST_ND_GPS_LONG","END_ND_NM","END_ND_GPS_LAT","END_ND_GPS_LONG"
"202301","1040CZE030","1","-1","0.00","-1","0","0","0.00","0.00","0","0","0","0","20230201083114","서부산TG","35.156691","128.947064","가락IC","35.165139","128.896716"
"202301","1040CZS040","1","1160630","93.73","214","89248","15","5.82","0.02","236","214","204","22","20230201083114","서부산IC","35.156004","128.951651","가락IC","35.165139","128.896716"
"202301","0100CZS290","1","950882","89.33","115","88589","674","3.00","0.02","126","115","110","11","20230201083114","덕천IC","35.214906","129.008186","대저JC","35.219301","128.974349"
"202301","0100CZE285","1","880268","97.93","117","89248","15","4.84","0.04","129","116","111","12","20230201083114","북부산TG","35.221307","128.940883","대저JC","35.219301","128.974349"
"202301","0550CZS020","1","-1","0.00","-1","0","0","0.00","0.00","0","0","0","0","20230201083114","초정IC","35.233765","128.980207","대저JC","35.219301","128.974349"
"202301","0010CZS010","1","1031367","85.88","76","88730","372","1.64","0.02","81","75","73","5","20230201083114","영락IC","35.273493","129.108684","구서IC","35.246178","129.092822"
"202301","0100CZE290","1","879578","83.12","123","89141","122","8.61","0.06","149","125","111","26","20230201083114","대저JC","35.219301","128.974349","덕천IC","35.214906","129.008186"
"202301","1040CZE040","1","986748","98.83","203","89248","15","9.33","0.04","226","203","190","25","20230201083114","가락IC","35.165139","128.896716","서부산IC","35.156004","128.951651"
"202301","0010CZS090","1","793685","98.21","381","89244","36","12.26","0.03","395","384","357","26","20230201083114","건천IC","35.843725","129.085261","경주IC","35.807377","129.184893"
"202301","0010CZE085","1","730801","101.76","391","89243","17","13.32","0.03","405","395","365","28","20230201083114","활천IC","","","경주IC","35.807377","129.184893"
"202301","0010CZS100","1","802569","93.90","466","89246","34","12.64","0.02","488","470","441","32","20230201083114","영천JC","","","건천IC","35.843725","129.085261"
"202301","0010CZE090","1","799036","97.46","384","89244","36","12.68","0.03","399","388","358","28","20230201083114","경주IC","35.807377","129.184893","건천IC","35.843725","129.085261"
"202301","0010CZS130","1","1154275","97.04","151","88915","0","5.48","0.03","158","153","142","11","20230201083114","도동JC","35.912552","128.662699","동대구JC","35.886186","128.693814"
"202301","0010CZE120","1","1006711","91.14","365","89243","37","8.95","0.02","378","370","348","21","20230201083114","경산IC","35.876890","128.789802","동대구JC","35.886186","128.693814"
"202301","0552CZE120","1","972533","89.79","100","8928","0","2.71","0.02","104","101","94","7","20230201083114","동대구IC","35.864978","128.686229","동대구JC","35.886186","128.693814"
"202301","0550CZE130","1","640677","96.56","181","89243","37","4.13","0.02","188","182","172","11","20230201083114","금호JC","35.892622","128.525227","칠곡IC","35.935239","128.535347"
"202301","0550CZS140","1","556012","100.47","186","87517","34","4.18","0.02","192","187","176","11","20230201083114","동명동호IC","","","칠곡IC","35.935239","128.535347"
"202301","0010CZS150","1","2067899","92.32","213","88981","33","6.51","0.03","233","216","200","23","20230201083114","금호JC","35.892622","128.525227","북대구IC","35.909533","128.583284"
"202301","0010CZE140","1","1820954","96.64","286","89247","33","8.48","0.02","296","290","270","18","20230201083114","도동JC","35.912552","128.662699","북대구IC","35.909533","128.583284"
"202301","0550CZS130","1","637569","95.23","183","89243","37","3.16","0.01","188","185","175","9","20230201083114","칠곡IC","35.935239","128.535347","금호JC","35.892622","128.525227"
"202301","0010CZE150","1","2089503","93.44","211","89070","34","7.07","0.03","229","213","198","21","20230201083114","북대구IC","35.909533","128.583284","금호JC","35.892622","128.525227"
"202301","4510CZE080","1","563425","82.36","49","89246","34","1.49","0.03","51","50","46","3","20230201083114","서대구TG","35.879705","128.529925","금호JC","35.892622","128.525227"
"202301","0010CZS160","1","1746326","94.31","154","0","0","3.37","0.02","160","155","146","9","20230201083114","칠곡JC","","","금호JC","35.892622","128.525227"
"202301","4510CZS040","1","1464396","94.69","98","89229","39","2.87","0.02","104","99","93","7","20230201083114","유천 하이패스IC","","","화원옥포IC","35.801066","128.483013"
"202301","4510CZE020","1","719942","92.73","112","89243","20","2.92","0.02","119","113","107","8","20230201083114","달성IC","35.768897","128.474407","옥포JC","35.791730","128.463921"
"202301","0120CZE230","1","574225","96.56","357","86683","89","7.44","0.02","371","360","344","18","20230201083114","고령JC","35.757729","128.372588","옥포JC","35.791730","128.463921"
"202301","4510CZS020","1","743494","90.88","114","89238","25","4.41","0.03","124","116","107","11","20230201083114","옥포JC","35.791730","128.463921","달성IC","35.768897","128.474407"
"202301","4510CZE015","1","606097","92.25","362","89244","16","11.20","0.03","381","368","343","26","20230201083114","북현풍 하이패스 IC","","","달성IC","35.768897","128.474407"
"202301","0010CZE130","1","1146835","92.65","158","88847","0","4.38","0.02","164","160","150","9","20230201083114","동대구JC","35.886186","128.693814","도동JC","35.912552","128.662699"
"202301","0010CZS140","1","1858225","93.76","294","89248","30","9.93","0.03","327","296","276","35","20230201083114","북대구IC","35.909533","128.583284","도동JC","35.912552","128.662699"
"202301","0200CZS060","1","581933","89.69","721","89241","37","18.47","0.02","800","721","693","74","20230201083114","청통와촌IC","35.970335","128.829157","도동JC","35.912552","128.662699"
"202301","4510CZE045","1","662781","99.59","117","0","0","3.81","0.03","124","118","110","9","20230201083114","유천 하이패스IC","","","남대구IC","35.836506","128.527613"
"202301","0010CZS270","1","796988","94.11","331","0","0","8.90","0.02","348","334","313","24","20230201083114","비룡JC","36.345100","127.482550","옥천IC","36.313954","127.563113"
"202301","0010CZE260","1","564088","77.65","528","89092","16","51.54","0.09","630","510","464","116","20230201083114","금강IC","36.279818","127.673628","옥천IC","36.313954","127.563113"
"202301","0650CZE140","1","245925","105.26","316","19292","24","19.63","0.06","407","313","299","75","20230201083114","북강릉IC","37.835539","128.814811","남양양IC","37.914785","128.789914"
"202301","0650CZS150","1","274558","105.16","521","24476","148","35.48","0.06","693","513","495","138","20230201083114","하조대IC","38.022808","128.697523","남양양IC","37.914785","128.789914"
"202301","0650CZS140","1","266159","100.73","330","24476","10","18.99","0.05","422","326","316","74","20230201083114","남양양IC","37.914785","128.789914","북강릉IC","37.835539","128.814811"
"202301","0650CZE130","1","262803","100.80","258","21884","23","16.23","0.06","331","255","245","60","20230201083114","강릉JC","37.771561","128.835250","북강릉IC","37.835539","128.814811"
"202301","0650CZS130","1","290925","95.80","272","27068","10","16.24","0.05","346","269","256","63","20230201083114","북강릉IC","37.835539","128.814811","강릉JC","37.771561","128.835250"
