"SUM_YRMTH","CZN_CD","COCT_CD","TRFFCVLM","SPD_AVG","PASNG_RUNTM_MINS","NMLT_CSCNT","REVISN_CSCNT","PSTM_STDV","PASNG_TM_CHANGE_CFFCN","MAX_PASNG_TM_MINS","MEDIAN_PASNG_TM_MINS","MINM_PASNG_TM_MINS","F15T85_PASNG_RUNTM_QNTL","LAST_CHANGE_DAYHMINSEC","ST_ND_NM","ST_ND_GPS_LAT","ST_ND_GPS_LONG","END_ND_NM","END_ND_GPS_LAT","END_ND_GPS_LONG"
"202303","1040CZE030","1","-1","0.00","-1","0","0","0.00","0.00","0","0","0","0","20230401083315","서부산TG","35.156691","128.947064","가락IC","35.165139","128.896716"
"202303","1040CZS040","1","1181961","93.70","214","89271","9","5.82","0.02","232","214","204","19","20230401083315","서부산IC","35.156004","128.951651","가락IC","35.165139","128.896716"
"202303","0100CZS290","1","953629","91.88","112","87984","1296","6.73","0.06","123","114","97","18","20230401083315","덕천IC","35.214906","129.008186","대저JC","35.219301","128.974349"
"202303","0100CZE285","1","936363","96.74","119","89270","10","5.66","0.04","137","117","112","17","20230401083315","북부산TG","35.221307","128.940883","대저JC","35.219301","128.974349"
"202303","0550CZS020","1","-1","0.00","-1","0","0","0.00","0.00","0","0","0","0","20230401083315","초정IC","35.233765","128.980207","대저JC","35.219301","128.974349"
"202303","0010CZS010","1","937420","88.28","74","87569","1104","1.03","0.01","77","73","73","2","20230401083315","영락IC","35.273493","129.108684","구서IC","35.246178","129.092822"
"202303","0100CZE290","1","869550","81.86","125","89009","271","8.48","0.06","141","127","105","25","20230401083315","대저JC","35.219301","128.974349","덕천IC","35.214906","129.008186"
"202303","1040CZE040","1","1067943","97.79","205","89270","10","10.10","0.04","237","203","191","32","20230401083315","가락IC","35.165139","128.896716","서부산IC","35.156004","128.951651"
"202303","0010CZS090","1","774769","97.99","382","89276","4","10.92","0.02","403","384","360","30","20230401083315","건천IC","35.843725","129.085261","경주IC","35.807377","129.184893"
"202303","0010CZE085","1","690126","102.08","390","89243","37","12.83","0.03","415","394","366","34","20230401083315","활천IC","","","경주IC","35.807377","129.184893"
"202303","0010CZS100","1","801051","93.98","466","89275","5","10.88","0.02","485","468","444","28","20230401083315","영천JC","","","건천IC","35.843725","129.085261"
"202303","0010CZE090","1","777641","97.99","382","89276","4","12.13","0.03","402","386","360","29","20230401083315","경주IC","35.807377","129.184893","건천IC","35.843725","129.085261"
"202303","0010CZS130","1","1366252","95.17","154","89273","0","4.06","0.02","162","156","145","11","20230401083315","도동JC","35.912552","128.662699","동대구JC","35.886186","128.693814"
"202303","0010CZE120","1","1111095","91.36","364","89274","6","7.00","0.01","374","368","349","17","20230401083315","경산IC","35.876890","128.789802","동대구JC","35.886186","128.693814"
"202303","0552CZE120","1","990449","89.85","100","8928","0","2.58","0.02","105","101","94","7","20230401083315","동대구IC","35.864978","128.686229","동대구JC","35.886186","128.693814"
"202303","0550CZE130","1","672305","97.03","180","89274","6","4.20","0.02","192","181","170","15","20230401083315","금호JC","35.892622","128.525227","칠곡IC","35.935239","128.535347"
