"SUM_YRMTH","CZN_CD","COCT_CD","TRFFCVLM","SPD_AVG","PASNG_RUNTM_MINS","NMLT_CSCNT","REVISN_CSCNT","PSTM_STDV","PASNG_TM_CHANGE_CFFCN","MAX_PASNG_TM_MINS","MEDIAN_PASNG_TM_MINS","MINM_PASNG_TM_MINS","F15T85_PASNG_RUNTM_QNTL","LAST_CHANGE_DAYHMINSEC","ST_ND_NM","ST_ND_GPS_LAT","ST_ND_GPS_LONG","END_ND_NM","END_ND_GPS_LAT","END_ND_GPS_LONG"
"202407","0150CZS150","1","512545","97.27","230","89278","2","11.56","0.05","259","227","214","31","20240801083018","동서천JC","36.058328","126.772442","군산IC","36.009107","126.799508"
"202407","0150CZS160","1","346768","101.60","318","52991","65","16.08","0.05","350","316","294","39","20240801083018","서천IC","36.098956","126.689189","동서천JC","36.058328","126.772442"
"202407","0150CZS170","1","432001","99.44","431","81238","13","11.94","0.02","459","429","414","31","20240801083018","춘장대IC","36.167864","126.601513","서천IC","36.098956","126.689189"
"202407","0150CZS180","1","-1","0.00","-1","0","0","0.00","0.00","0","0","0","0","20240801083018","무창포IC","36.238846","126.561240","춘장대IC","36.167864","126.601513"
"202407","0150CZS190","1","417818","100.85","427","81503","1","15.28","0.03","453","427","402","35","20240801083018","대천IC","36.333220","126.575147","무창포IC","36.238846","126.561240"
"202407","0150CZS200","1","429838","103.98","682","76318","2","27.72","0.04","735","677","639","67","20240801083018","광천IC","36.498248","126.585146","대천IC","36.333220","126.575147"
"202407","0150CZS220","1","557249","105.85","465","88783","7","24.45","0.05","514","459","428","60","20240801083018","해미IC","36.712085","126.562422","홍성IC","36.592158","126.560116"
"202407","0150CZS230","1","566432","99.56","387","89266","3","13.37","0.03","417","385","364","37","20240801083018","서산IC","36.806738","126.571499","해미IC","36.712085","126.562422"
"202407","0150CZS240","1","770182","94.38","250","34808","15","8.59","0.03","266","252","229","25","20240801083018","당진JC","36.851018","126.618518","서산IC","36.806738","126.571499"
"202407","0150CZS250","1","988516","100.11","336","80133","0","13.99","0.04","365","337","303","43","20240801083018","당진IC","36.892471","126.706619","당진JC","36.851018","126.618518"
"202407","0150CZS260","1","1184283","91.23","318","89227","53","17.50","0.05","369","314","293","53","20240801083018","송악IC","36.934002","126.780016","당진IC","36.892471","126.706619"
"202407","0150CZS270","1","1422174","87.66","519","89205","2","29.22","0.05","590","524","458","92","20240801083018","서평택IC","36.998078","126.869107","송악IC","36.934002","126.780016"
"202407","0150CZS280","1","1650255","95.85","245","89277","3","13.35","0.05","274","243","221","37","20240801083018","서평택JC","37.054260","126.888639","서평택IC","36.998078","126.869107"
"202407","0150CZS290","1","1379371","101.07","278","89274","6","13.98","0.05","315","276","253","43","20240801083018","발안IC","37.123711","126.882317","서평택JC","37.054260","126.888639"
"202407","0150CZS300","1","293681","91.53","309","0","0","18.72","0.37","340","305","291","34","20240801083018","팔탄JC","37.190958","126.872251","발안IC","37.123711","126.882317"
"202407","0150CZS310","1","1658653","94.53","153","83696","0","6.89","0.04","170","153","139","21","20240801083018","매송IC","37.278437","126.897540","비봉IC","37.243197","126.882228"
"202407","0150CZS320","1","1321547","92.68","198","0","0","12.38","0.06","231","200","176","38","20240801083018","안산JC","37.344081","126.860519","팔곡JC","37.298879","126.885767"
"202407","0150CZS340","1","-1","0.00","-1","0","0","0.00","0.00","0","0","0","0","20240801083018","조남JC","37.368742","126.869038","서서울TG","37.356793","126.863877"
"202407","0150CZS350","1","1356284","90.60","125","89228","21","2.91","0.02","134","125","120","9","20240801083018","목감IC","37.396578","126.871527","조남JC","37.368742","126.869038"
"202407","0150CZS360","1","2030085","80.69","51","87343","57","3.43","0.06","61","50","47","9","20240801083018","광명역IC","37.404130","126.879416","목감IC","37.396578","126.871527"
"202407","0150CZS370","1","1526460","92.06","104","89249","0","4.67","0.04","118","103","98","14","20240801083018","일직JC","37.423819","126.894869","광명역IC","37.404130","126.879416"
"202407","0150CZS380","1","1941816","82.91","182","0","0","10.59","0.05","205","182","165","28","20240801083018","금천IC","37.460138","126.890802","일직JC","37.423819","126.894869"
"202407","0160CZE010","1","573442","91.45","472","89277","3","8.72","0.01","487","472","454","23","20240801083018","언양JC","35.566603","129.129980","울산JCT","35.557342","129.250924"
"202407","0160CZS010","1","572308","92.49","467","89276","4","12.56","0.02","489","467","443","32","20240801083018","울산JCT","35.557342","129.250924","언양JC","35.566603","129.129980"
"202407","0170CZE010","1","989323","93.64","99","8793","0","3.15","0.03","106","99","94","8","20240801083018","오성IC","36.999640","127.004111","평택JC","37.024982","126.985034"
"202407","0170CZE020","1","1085245","96.51","102","8793","0","3.01","0.02","108","101","96","8","20240801083018","평택JC","37.024982","126.985034","어연IC","37.054606","126.986075"
"202407","0170CZE030","1","1202228","92.19","41","8792","0","1.32","0.03","45","40","39","4","20240801083018","어연IC","37.054606","126.986075","북평택TG","37.063835","126.991562"
"202407","0170CZE040","1","1214840","93.67","282","8792","0","19.17","0.06","325","282","252","51","20240801083018","북평택TG","37.063835","126.991562","향남IC","37.127544","126.999731"
"202407","0170CZE050","1","1149567","93.48","205","8792","0","11.05","0.05","231","206","183","33","20240801083018","향남IC","37.127544","126.999731","서오산JC","37.176483","126.998353"
"202407","0170CZE060","1","1491118","54.22","181","8829","0","21.42","0.11","235","180","152","58","20240801083018","서오산JC","37.176483","126.998353","정남IC","37.183186","126.972736"
"202407","0170CZE070","1","1529792","81.51","52","8829","0","2.81","0.05","57","52","46","7","20240801083018","정남IC","37.183186","126.972736","화성JC","37.196425","126.964015"
"202407","0170CZE080","1","834541","99.14","95","8829","0","3.57","0.03","104","95","88","11","20240801083018","봉담TG","37.209135","126.965467","봉담IC","37.229340","126.956399"
"202407","0170CZS010","1","901575","93.98","99","8793","0","5.42","0.05","111","98","91","14","20240801083018","평택JC","37.024982","126.985034","오성IC","36.999640","127.004111"
"202407","0170CZS020","1","1072637","97.54","101","8793","0","3.68","0.03","108","101","93","10","20240801083018","어연IC","37.054606","126.986075","평택JC","37.024982","126.985034"
"202407","0170CZS030","1","1320419","92.93","41","8792","0","1.19","0.02","43","41","38","3","20240801083018","북평택TG","37.063835","126.991562","어연IC","37.054606","126.986075"
"202407","0170CZS040","1","1281478","95.77","276","8792","0","12.19","0.04","301","276","252","34","20240801083018","향남IC","37.127544","126.999731","북평택TG","37.063835","126.991562"
"202407","0170CZS050","1","1182827","94.88","202","8792","0","12.11","0.05","234","203","181","37","20240801083018","서오산JC","37.176483","126.998353","향남IC","37.127544","126.999731"
"202407","0170CZS060","1","1046481","88.78","110","8829","0","7.72","0.06","133","109","100","23","20240801083018","정남IC","37.183186","126.972736","서오산JC","37.176483","126.998353"
"202407","0170CZS070","1","1150082","99.90","42","8829","0","1.27","0.03","45","42","40","3","20240801083018","화성JC","37.196425","126.964015","정남IC","37.183186","126.972736"
"202407","0170CZS080","1","1219973","84.67","111","8829","0","7.18","0.06","125","112","99","18","20240801083018","봉담IC","37.229340","126.956399","봉담TG","37.209135","126.965467"
"202407","0200CZE060","1","652138","94.12","687","89275","5","15.22","0.02","730","685","662","47","20240801083018","도동JC","35.912552","128.662699","청통와촌IC","35.970335","128.829157"
"202407","0200CZE070","1","498435","102.73","298","89276","4","6.64","0.02","321","297","289","22","20240801083018","청통와촌IC","35.970335","128.829157","화산JC","",""
"202407","0200CZE080","1","568835","107.22","306","82319","1868","8.23","0.02","327","305","293","23","20240801083018","북영천IC","36.032042","128.916194","임고 하이패스IC","",""
"202407","0200CZE090","1","557686","97.72","358","88282","593","6.71","0.01","379","358","345","23","20240801083018","서포항IC","36.071024","129.219875","포항IC","36.041734","129.315952"
"202407","0200CZS060","1","626278","93.30","693","89273","5","14.15","0.02","732","693","673","41","20240801083018","청통와촌IC","35.970335","128.829157","도동JC","35.912552","128.662699"
"202407","0200CZS070","1","502863","99.74","307","89274","6","5.52","0.01","327","307","300","18","20240801083018","화산JC","","","청통와촌IC","35.970335","128.829157"
"202407","0200CZS080","1","566560","104.98","313","83881","1860","8.21","0.02","333","312","300","23","20240801083018","임고 하이패스IC","","","북영천IC","36.032042","128.916194"
"202407","0200CZS090","1","570154","97.02","360","88306","581","7.92","0.02","384","360","346","26","20240801083018","포항IC","36.041734","129.315952","서포항IC","36.071024","129.219875"
"202407","0201CZE010","1","-1","0.00","-1","0","0","0.00","0.00","0","0","0","0","20240801083018","익산JC","35.942877","127.089822","완주IC","35.898449","127.151439"
"202407","0201CZE020","1","-1","0.00","-1","0","0","0.00","0.00","0","0","0","0","20240801083018","완주IC","35.898449","127.151439","완주JC","35.883510","127.174010"
"202407","0201CZE030","1","253444","94.31","1015","19295","23","40.74","0.04","1102","1024","945","109","20240801083018","소양IC","35.864405","127.236594","진안IC","35.772303","127.443616"
"202407","0201CZE040","1","237452","95.90","592","8928","1","19.77","0.03","636","595","557","55","20240801083018","진안IC","35.772303","127.443616","장수IC","35.715910","127.589576"
"202407","0201CZE050","1","-1","0.00","-1","0","0","0.00","0.00","0","0","0","0","20240801083018","장수IC","35.715910","127.589576","장수JC","35.731752","127.606757"
"202407","0201CZS010","1","-1","0.00","-1","0","0","0.00","0.00","0","0","0","0","20240801083018","완주IC","35.898449","127.151439","익산JC","35.942877","127.089822"
"202407","0201CZS020","1","-1","0.00","-1","0","0","0.00","0.00","0","0","0","0","20240801083018","완주JC","35.883510","127.174010","완주IC","35.898449","127.151439"
"202407","0201CZS030","1","263519","94.56","1013","14112","41","28.20","0.02","1076","1014","958","82","20240801083018","진안IC","35.772303","127.443616","소양IC","35.864405","127.236594"
"202407","0201CZS040","1","165930","92.07","617","8928","2237","22.60","0.03","647","622","574","51","20240801083018","장수IC","35.715910","127.589576","진안IC","35.772303","127.443616"
"202407","0201CZS050","1","-1","0.00","-1","0","0","0.00","0.00","0","0","0","0","20240801083018","장수JC","35.731752","127.606757","장수IC","35.715910","127.589576"
"202407","0251CZE010","1","504573","95.77","376","89245","4","10.47","0.02","400","377","354","32","20240801083018","서순천IC","35.003157","127.482954","승주IC","35.014594","127.374610"
