"SUM_YRMTH","CZN_CD","COCT_CD","TRFFCVLM","SPD_AVG","PASNG_RUNTM_MINS","NMLT_CSCNT","REVISN_CSCNT","PSTM_STDV","PASNG_TM_CHANGE_CFFCN","MAX_PASNG_TM_MINS","MEDIAN_PASNG_TM_MINS","MINM_PASNG_TM_MINS","F15T85_PASNG_RUNTM_QNTL","LAST_CHANGE_DAYHMINSEC","ST_ND_NM","ST_ND_GPS_LAT","ST_ND_GPS_LONG","END_ND_NM","END_ND_GPS_LAT","END_ND_GPS_LONG"
"202404","0150CZS150","1","532671","98.37","227","84828","142","8.07","0.03","253","227","214","27","20240501083038","동서천JC","36.058328","126.772442","군산IC","36.009107","126.799508"
"202404","0150CZS160","1","334902","104.37","310","44232","113","11.22","0.03","334","312","292","29","20240501083038","서천IC","36.098956","126.689189","동서천JC","36.058328","126.772442"
"202404","0150CZS170","1","446797","100.60","426","84810","139","11.86","0.02","455","426","407","33","20240501083038","춘장대IC","36.167864","126.601513","서천IC","36.098956","126.689189"
"202404","0150CZS180","1","-1","0.00","-1","0","0","0.00","0.00","0","0","0","0","20240501083038","무창포IC","36.238846","126.561240","춘장대IC","36.167864","126.601513"
"202404","0150CZS190","1","437017","102.06","422","84839","131","13.99","0.03","447","425","398","34","20240501083038","대천IC","36.333220","126.575147","무창포IC","36.238846","126.561240"
"202404","0150CZS200","1","462886","104.24","681","84830","139","23.77","0.03","719","682","633","60","20240501083038","광천IC","36.498248","126.585146","대천IC","36.333220","126.575147"
"202404","0150CZS220","1","585096","104.37","471","84482","149","29.38","0.06","566","470","434","92","20240501083038","해미IC","36.712085","126.562422","홍성IC","36.592158","126.560116"
"202404","0150CZS230","1","589624","101.35","380","84194","178","8.95","0.02","393","381","359","23","20240501083038","서산IC","36.806738","126.571499","해미IC","36.712085","126.562422"
"202404","0150CZS240","1","781325","95.08","249","83973","135","9.28","0.03","266","250","229","25","20240501083038","당진JC","36.851018","126.618518","서산IC","36.806738","126.571499"
"202404","0150CZS250","1","988070","101.77","331","56103","130","11.02","0.03","346","333","308","26","20240501083038","당진IC","36.892471","126.706619","당진JC","36.851018","126.618518"
"202404","0150CZS260","1","1247837","93.06","312","84738","232","11.83","0.03","342","310","294","33","20240501083038","송악IC","36.934002","126.780016","당진IC","36.892471","126.706619"
"202404","0150CZS270","1","1480645","86.70","524","84741","143","51.12","0.09","656","514","459","137","20240501083038","서평택IC","36.998078","126.869107","송악IC","36.934002","126.780016"
"202404","0150CZS280","1","1597471","94.42","248","84833","137","24.78","0.09","309","244","220","62","20240501083038","서평택JC","37.054260","126.888639","서평택IC","36.998078","126.869107"
"202404","0150CZS290","1","1333070","101.70","276","84831","139","15.52","0.05","322","277","249","51","20240501083038","발안IC","37.123711","126.882317","서평택JC","37.054260","126.888639"
"202404","0150CZS300","1","-1","0.00","-1","0","0","0.00","0.00","0","0","0","0","20240501083038","팔탄JC","37.190958","126.872251","발안IC","37.123711","126.882317"
"202404","0150CZS310","1","1615467","94.88","152","78988","0","7.80","0.05","172","154","138","23","20240501083038","매송IC","37.278437","126.897540","비봉IC","37.243197","126.882228"
"202404","0150CZS320","1","1231122","96.39","191","0","0","9.48","0.04","205","193","173","22","20240501083038","안산JC","37.344081","126.860519","팔곡JC","37.298879","126.885767"
"202404","0150CZS340","1","-1","0.00","-1","0","0","0.00","0.00","0","0","0","0","20240501083038","조남JC","37.368742","126.869038","서서울TG","37.356793","126.863877"
"202404","0150CZS350","1","1363097","91.84","123","84785","161","1.98","0.01","127","123","119","5","20240501083038","목감IC","37.396578","126.871527","조남JC","37.368742","126.869038"
"202404","0150CZS360","1","2049161","84.99","48","84797","173","1.93","0.04","54","48","45","6","20240501083038","광명역IC","37.404130","126.879416","목감IC","37.396578","126.871527"
"202404","0150CZS370","1","1501610","96.23","99","84817","0","2.28","0.02","105","99","96","6","20240501083038","일직JC","37.423819","126.894869","광명역IC","37.404130","126.879416"
"202404","0150CZS380","1","1903937","87.84","172","0","0","4.72","0.02","182","171","164","12","20240501083038","금천IC","37.460138","126.890802","일직JC","37.423819","126.894869"
"202404","0160CZE010","1","523428","91.07","474","84757","201","8.38","0.01","493","475","458","24","20240501083038","언양JC","35.566603","129.129980","울산JCT","35.557342","129.250924"
"202404","0160CZS010","1","550586","92.79","465","84757","201","12.54","0.02","497","467","441","39","20240501083038","울산JCT","35.557342","129.250924","언양JC","35.566603","129.129980"
"202404","0170CZE010","1","716861","94.31","99","8303","0","1.79","0.01","102","99","95","4","20240501083038","오성IC","36.999640","127.004111","평택JC","37.024982","126.985034"
"202404","0170CZE020","1","784244","95.66","103","8308","0","2.80","0.02","113","102","99","9","20240501083038","평택JC","37.024982","126.985034","어연IC","37.054606","126.986075"
"202404","0170CZE030","1","903234","89.25","42","8293","0","2.23","0.05","50","42","40","7","20240501083038","어연IC","37.054606","126.986075","북평택TG","37.063835","126.991562"
"202404","0170CZE040","1","899339","91.62","288","8297","0","21.86","0.07","335","287","259","53","20240501083038","북평택TG","37.063835","126.991562","향남IC","37.127544","126.999731"
"202404","0170CZE050","1","821036","91.21","210","8304","0","10.07","0.04","232","208","187","31","20240501083038","향남IC","37.127544","126.999731","서오산JC","37.176483","126.998353"
"202404","0170CZE060","1","1209358","62.15","158","8559","0","145.83","0.61","446","134","96","245","20240501083038","서오산JC","37.176483","126.998353","정남IC","37.183186","126.972736"
"202404","0170CZE070","1","1205346","82.07","51","8560","0","2.72","0.05","57","52","47","7","20240501083038","정남IC","37.183186","126.972736","화성JC","37.196425","126.964015"
"202404","0170CZE080","1","577518","98.74","95","8561","0","3.46","0.03","103","95","90","9","20240501083038","봉담TG","37.209135","126.965467","봉담IC","37.229340","126.956399"
"202404","0170CZS010","1","640257","93.88","99","8303","0","8.08","0.08","122","98","90","22","20240501083038","평택JC","37.024982","126.985034","오성IC","36.999640","127.004111"
"202404","0170CZS020","1","755500","97.05","101","8308","0","5.31","0.05","115","101","93","15","20240501083038","어연IC","37.054606","126.986075","평택JC","37.024982","126.985034"
"202404","0170CZS030","1","989116","93.63","40","8293","0","1.31","0.03","43","40","37","4","20240501083038","북평택TG","37.063835","126.991562","어연IC","37.054606","126.986075"
"202404","0170CZS040","1","949719","96.58","273","8297","0","12.23","0.04","293","276","247","32","20240501083038","향남IC","37.127544","126.999731","북평택TG","37.063835","126.991562"
"202404","0170CZS050","1","866214","95.27","201","8304","0","10.30","0.05","217","204","180","25","20240501083038","서오산JC","37.176483","126.998353","향남IC","37.127544","126.999731"
"202404","0170CZS060","1","856816","91.93","106","8570","0","5.22","0.04","117","108","96","14","20240501083038","정남IC","37.183186","126.972736","서오산JC","37.176483","126.998353"
