"SUM_YRMTH","CZN_CD","COCT_CD","TRFFCVLM","SPD_AVG","PASNG_RUNTM_MINS","NMLT_CSCNT","REVISN_CSCNT","PSTM_STDV","PASNG_TM_CHANGE_CFFCN","MAX_PASNG_TM_MINS","MEDIAN_PASNG_TM_MINS","MINM_PASNG_TM_MINS","F15T85_PASNG_RUNTM_QNTL","LAST_CHANGE_DAYHMINSEC","ST_ND_NM","ST_ND_GPS_LAT","ST_ND_GPS_LONG","END_ND_NM","END_ND_GPS_LAT","END_ND_GPS_LONG"
"202312","0150CZS150","1","499887","91.84","243","86686","18","18.17","0.07","313","239","221","64","20240101083146","동서천JC","36.058328","126.772442","군산IC","36.009107","126.799508"
"202312","0150CZS160","1","308334","97.90","330","37440","113","29.44","0.08","454","326","304","105","20240101083146","서천IC","36.098956","126.689189","동서천JC","36.058328","126.772442"
"202312","0150CZS170","1","427297","96.57","443","84069","3","42.19","0.09","614","439","412","141","20240101083146","춘장대IC","36.167864","126.601513","서천IC","36.098956","126.689189"
"202312","0150CZS180","1","-1","0.00","-1","0","0","0.00","0.00","0","0","0","0","20240101083146","무창포IC","36.238846","126.561240","춘장대IC","36.167864","126.601513"
"202312","0150CZS190","1","434181","98.17","439","84095","0","29.86","0.06","539","437","400","97","20240101083146","대천IC","36.333220","126.575147","무창포IC","36.238846","126.561240"
"202312","0150CZS200","1","442027","100.09","709","84095","1","39.92","0.05","842","704","644","138","20240101083146","광천IC","36.498248","126.585146","대천IC","36.333220","126.575147"
"202312","0150CZS220","1","532230","100.86","488","89204","3","27.15","0.05","566","485","444","85","20240101083146","해미IC","36.712085","126.562422","홍성IC","36.592158","126.560116"
"202312","0150CZS230","1","477141","100.70","383","76374","248","17.46","0.04","434","380","353","56","20240101083146","서산IC","36.806738","126.571499","해미IC","36.712085","126.562422"
"202312","0150CZS240","1","702716","92.70","255","87866","155","14.75","0.05","308","253","229","55","20240101083146","당진JC","36.851018","126.618518","서산IC","36.806738","126.571499"
"202312","0150CZS250","1","693349","102.26","329","17694","0","20.20","0.06","392","326","298","65","20240101083146","당진IC","36.892471","126.706619","당진JC","36.851018","126.618518"
"202312","0150CZS260","1","1130965","88.28","329","89240","40","23.59","0.07","387","322","296","63","20240101083146","송악IC","36.934002","126.780016","당진IC","36.892471","126.706619"
"202312","0150CZS270","1","1358469","85.38","532","89252","3","57.80","0.10","760","530","460","210","20240101083146","서평택IC","36.998078","126.869107","송악IC","36.934002","126.780016"
"202312","0150CZS280","1","1551319","94.37","249","89280","0","21.56","0.08","348","247","221","88","20240101083146","서평택JC","37.054260","126.888639","서평택IC","36.998078","126.869107"
"202312","0150CZS290","1","1212753","99.82","282","89279","1","18.04","0.06","340","280","254","60","20240101083146","발안IC","37.123711","126.882317","서평택JC","37.054260","126.888639"
"202312","0150CZS300","1","-1","0.00","-1","0","0","0.00","0.00","0","0","0","0","20240101083146","팔탄JC","37.190958","126.872251","발안IC","37.123711","126.882317"
"202312","0150CZS310","1","1187833","92.43","156","84501","0","6.18","0.03","171","158","143","19","20240101083146","매송IC","37.278437","126.897540","비봉IC","37.243197","126.882228"
"202312","0150CZS320","1","1103388","97.93","188","191","2","10.04","0.05","208","188","164","30","20240101083146","안산JC","37.344081","126.860519","팔곡JC","37.298879","126.885767"
"202312","0150CZS340","1","-1","0.00","-1","0","0","0.00","0.00","0","0","0","0","20240101083146","조남JC","37.368742","126.869038","서서울TG","37.356793","126.863877"
"202312","0150CZS350","1","1286125","90.15","126","89176","23","3.64","0.02","134","125","119","10","20240101083146","목감IC","37.396578","126.871527","조남JC","37.368742","126.869038"
"202312","0150CZS360","1","1963258","83.36","49","89254","26","5.18","0.10","64","48","44","14","20240101083146","광명역IC","37.404130","126.879416","목감IC","37.396578","126.871527"
"202312","0150CZS370","1","1480346","92.71","103","89251","0","5.79","0.05","116","101","96","14","20240101083146","일직JC","37.423819","126.894869","광명역IC","37.404130","126.879416"
"202312","0150CZS380","1","1823514","84.16","179","0","0","12.85","0.07","213","178","162","35","20240101083146","금천IC","37.460138","126.890802","일직JC","37.423819","126.894869"
"202312","0160CZE010","1","552480","91.37","472","89279","1","9.16","0.01","497","473","458","27","20240101083146","언양JC","35.566603","129.129980","울산JCT","35.557342","129.250924"
"202312","0160CZS010","1","554685","92.37","467","89279","1","15.00","0.03","501","472","442","41","20240101083146","울산JCT","35.557342","129.250924","언양JC","35.566603","129.129980"
"202312","0170CZE010","1","858313","91.27","102","8700","0","6.98","0.06","135","101","96","27","20240101083146","오성IC","36.999640","127.004111","평택JC","37.024982","126.985034"
"202312","0170CZE020","1","947487","93.93","105","8697","0","4.83","0.04","125","104","98","18","20240101083146","평택JC","37.024982","126.985034","어연IC","37.054606","126.986075"
"202312","0170CZE030","1","1050677","92.03","41","8695","0","2.02","0.04","47","40","38","6","20240101083146","어연IC","37.054606","126.986075","북평택TG","37.063835","126.991562"
"202312","0170CZE040","1","1065171","90.61","291","8697","0","21.29","0.07","339","290","257","57","20240101083146","북평택TG","37.063835","126.991562","향남IC","37.127544","126.999731"
"202312","0170CZE050","1","1012650","89.97","213","8698","0","13.63","0.06","247","212","190","39","20240101083146","향남IC","37.127544","126.999731","서오산JC","37.176483","126.998353"
"202312","0170CZE060","1","1243887","93.50","105","8816","0","5.24","0.05","122","104","95","18","20240101083146","서오산JC","37.176483","126.998353","정남IC","37.183186","126.972736"
"202312","0170CZE070","1","1480003","79.16","53","8816","0","3.26","0.06","63","54","48","10","20240101083146","정남IC","37.183186","126.972736","화성JC","37.196425","126.964015"
"202312","0170CZE080","1","713577","97.45","97","8816","0","4.16","0.04","108","97","89","13","20240101083146","봉담TG","37.209135","126.965467","봉담IC","37.229340","126.956399"
"202312","0170CZS010","1","760696","93.81","99","8700","0","5.55","0.05","119","99","91","19","20240101083146","평택JC","37.024982","126.985034","오성IC","36.999640","127.004111"
"202312","0170CZS020","1","923217","97.00","101","8697","0","4.14","0.04","113","101","93","14","20240101083146","어연IC","37.054606","126.986075","평택JC","37.024982","126.985034"
"202312","0170CZS030","1","1093914","95.79","39","8695","0","1.52","0.03","43","39","36","4","20240101083146","북평택TG","37.063835","126.991562","어연IC","37.054606","126.986075"
"202312","0170CZS040","1","1108430","95.75","276","8697","0","13.88","0.05","312","274","248","44","20240101083146","향남IC","37.127544","126.999731","북평택TG","37.063835","126.991562"
"202312","0170CZS050","1","1019856","94.98","202","8698","0","11.84","0.05","230","203","180","35","20240101083146","서오산JC","37.176483","126.998353","향남IC","37.127544","126.999731"
